country,ses2,score,rank,year,survey
Denmark,2.0,597.5748000000001,92.0,2009,PISA
Denmark,2.0,604.3548000000001,93.0,2009,PISA
Denmark,2.0,609.2503999999999,94.0,2009,PISA
Denmark,2.0,615.21,95.0,2009,PISA
Denmark,2.0,622.3191999999999,96.0,2009,PISA
Denmark,2.0,632.8528000000001,97.0,2009,PISA
Denmark,2.0,647.954,98.0,2009,PISA
Denmark,2.0,666.0271999999999,99.0,2009,PISA
Denmark,2.0,739.76,100.0,2009,PISA
Denmark,3.0,154.0,0.0,2009,PISA
Denmark,3.0,297.8672,1.0,2009,PISA
Denmark,3.0,323.2816,2.0,2009,PISA
Denmark,3.0,336.13439999999997,3.0,2009,PISA
Denmark,3.0,347.26,4.0,2009,PISA
Denmark,3.0,358.45799999999997,5.0,2009,PISA
Denmark,3.0,366.158,6.0,2009,PISA
Denmark,3.0,374.6032,7.0,2009,PISA
Denmark,3.0,380.13,8.0,2009,PISA
Denmark,3.0,385.76599999999996,9.0,2009,PISA
Denmark,3.0,392.112,10.0,2009,PISA
Denmark,3.0,398.28,11.0,2009,PISA
Denmark,3.0,403.596,12.0,2009,PISA
Denmark,3.0,407.93999999999994,13.0,2009,PISA
Denmark,3.0,413.1048,14.0,2009,PISA
Denmark,3.0,417.34400000000005,15.0,2009,PISA
Denmark,3.0,421.57,16.0,2009,PISA
Denmark,3.0,425.5400000000001,17.0,2009,PISA
Denmark,3.0,429.05,18.0,2009,PISA
Denmark,3.0,432.94000000000005,19.0,2009,PISA
Denmark,3.0,436.06,20.0,2009,PISA
Denmark,3.0,439.56,21.0,2009,PISA
Denmark,3.0,442.2772,22.0,2009,PISA
Denmark,3.0,445.5248,23.0,2009,PISA
Denmark,3.0,447.74,24.0,2009,PISA
Denmark,3.0,451.01,25.0,2009,PISA
Denmark,3.0,454.0276,26.0,2009,PISA
Denmark,3.0,457.09,27.0,2009,PISA
Denmark,3.0,458.9599999999999,28.0,2009,PISA
Denmark,3.0,461.76,29.0,2009,PISA
Denmark,3.0,464.18000000000006,30.0,2009,PISA
Denmark,3.0,466.83,31.0,2009,PISA
Denmark,3.0,469.17240000000004,32.0,2009,PISA
Denmark,3.0,471.4808,33.0,2009,PISA
Denmark,3.0,473.6768,34.0,2009,PISA
Denmark,3.0,476.592,35.0,2009,PISA
Denmark,3.0,479.57519999999994,36.0,2009,PISA
Denmark,3.0,481.8248,37.0,2009,PISA
Denmark,3.0,483.7328,38.0,2009,PISA
Denmark,3.0,486.61640000000006,39.0,2009,PISA
Denmark,3.0,488.64,40.0,2009,PISA
Denmark,3.0,491.36,41.0,2009,PISA
Denmark,3.0,494.4,42.0,2009,PISA
Denmark,3.0,496.1868,43.0,2009,PISA
Denmark,3.0,498.68,44.0,2009,PISA
Denmark,3.0,501.02,45.0,2009,PISA
Denmark,3.0,503.47720000000004,46.0,2009,PISA
Denmark,3.0,505.38,47.0,2009,PISA
Denmark,3.0,508.5,48.0,2009,PISA
Denmark,3.0,510.37,49.0,2009,PISA
Denmark,3.0,512.47,50.0,2009,PISA
Denmark,3.0,514.73,51.0,2009,PISA
Denmark,3.0,516.3252,52.0,2009,PISA
Denmark,3.0,518.5612,53.0,2009,PISA
Denmark,3.0,520.49,54.0,2009,PISA
Denmark,3.0,522.52,55.0,2009,PISA
Denmark,3.0,525.3492,56.0,2009,PISA
Denmark,3.0,527.356,57.0,2009,PISA
Denmark,3.0,529.804,58.0,2009,PISA
Denmark,3.0,531.87,59.0,2009,PISA
Denmark,3.0,533.74,60.0,2009,PISA
Denmark,3.0,536.54,61.0,2009,PISA
Denmark,3.0,538.88,62.0,2009,PISA
Denmark,3.0,541.14,63.0,2009,PISA
Denmark,3.0,542.69,64.0,2009,PISA
Denmark,3.0,545.11,65.0,2009,PISA
Denmark,3.0,547.4864,66.0,2009,PISA
Denmark,3.0,549.39,67.0,2009,PISA
Denmark,3.0,552.0275999999999,68.0,2009,PISA
Denmark,3.0,554.4344000000001,69.0,2009,PISA
Denmark,3.0,557.57,70.0,2009,PISA
Denmark,3.0,560.69,71.0,2009,PISA
Denmark,3.0,563.02,72.0,2009,PISA
Denmark,3.0,565.36,73.0,2009,PISA
Denmark,3.0,568.48,74.0,2009,PISA
Denmark,3.0,571.51,75.0,2009,PISA
Denmark,3.0,574.5208000000001,76.0,2009,PISA
Denmark,3.0,576.66,77.0,2009,PISA
Denmark,3.0,578.6,78.0,2009,PISA
Denmark,3.0,581.64,79.0,2009,PISA
Denmark,3.0,584.102,80.0,2009,PISA
Denmark,3.0,587.17,81.0,2009,PISA
Denmark,3.0,590.99,82.0,2009,PISA
Denmark,3.0,593.4608000000001,83.0,2009,PISA
Denmark,3.0,596.7468,84.0,2009,PISA
Denmark,3.0,599.574,85.0,2009,PISA
Denmark,3.0,603.53,86.0,2009,PISA
Denmark,3.0,608.2,87.0,2009,PISA
Denmark,3.0,612.2852,88.0,2009,PISA
Denmark,3.0,615.99,89.0,2009,PISA
Denmark,3.0,620.67,90.0,2009,PISA
Denmark,3.0,626.12,91.0,2009,PISA
Denmark,3.0,631.18,92.0,2009,PISA
Denmark,3.0,634.7572,93.0,2009,PISA
Denmark,3.0,642.48,94.0,2009,PISA
Denmark,3.0,649.55,95.0,2009,PISA
Denmark,3.0,656.42,96.0,2009,PISA
Denmark,3.0,665.84,97.0,2009,PISA
Denmark,3.0,679.3027999999999,98.0,2009,PISA
Denmark,3.0,701.7091999999999,99.0,2009,PISA
Denmark,3.0,770.22,100.0,2009,PISA
Spain,1.0,80.94,0.0,2009,PISA
Spain,1.0,233.634,1.0,2009,PISA
Spain,1.0,263.3484,2.0,2009,PISA
Spain,1.0,281.44,3.0,2009,PISA
Spain,1.0,290.4,4.0,2009,PISA
Spain,1.0,299.74,5.0,2009,PISA
Spain,1.0,309.87,6.0,2009,PISA
Spain,1.0,318.44,7.0,2009,PISA
Spain,1.0,324.98,8.0,2009,PISA
Spain,1.0,330.98,9.0,2009,PISA
Spain,1.0,336.35,10.0,2009,PISA
Spain,1.0,341.34319999999997,11.0,2009,PISA
Spain,1.0,346.63,12.0,2009,PISA
Spain,1.0,351.15,13.0,2009,PISA
Spain,1.0,355.36,14.0,2009,PISA
Spain,1.0,359.72,15.0,2009,PISA
Spain,1.0,363.1692,16.0,2009,PISA
Spain,1.0,368.28040000000004,17.0,2009,PISA
Spain,1.0,371.95640000000003,18.0,2009,PISA
Spain,1.0,375.3,19.0,2009,PISA
Spain,1.0,378.794,20.0,2009,PISA
Spain,1.0,382.8364,21.0,2009,PISA
Spain,1.0,386.28,22.0,2009,PISA
Spain,1.0,389.15319999999997,23.0,2009,PISA
Spain,1.0,392.59,24.0,2009,PISA
Spain,1.0,395.55,25.0,2009,PISA
Spain,1.0,398.67,26.0,2009,PISA
Spain,1.0,401.78,27.0,2009,PISA
Spain,1.0,404.9,28.0,2009,PISA
Spain,1.0,407.55,29.0,2009,PISA
Spain,1.0,410.28599999999994,30.0,2009,PISA
Spain,1.0,411.91,31.0,2009,PISA
Spain,1.0,415.03,32.0,2009,PISA
Spain,1.0,416.9084,33.0,2009,PISA
Spain,1.0,419.7,34.0,2009,PISA
Spain,1.0,422.068,35.0,2009,PISA
Spain,1.0,424.77239999999995,36.0,2009,PISA
Spain,1.0,427.02,37.0,2009,PISA
Spain,1.0,429.75,38.0,2009,PISA
Spain,1.0,432.32,39.0,2009,PISA
Spain,1.0,434.89,40.0,2009,PISA
Spain,1.0,437.92999999999995,41.0,2009,PISA
Spain,1.0,440.73,42.0,2009,PISA
Spain,1.0,443.22,43.0,2009,PISA
Spain,1.0,446.18,44.0,2009,PISA
Spain,1.0,448.50399999999996,45.0,2009,PISA
Spain,1.0,450.86,46.0,2009,PISA
Spain,1.0,453.19,47.0,2009,PISA
Spain,1.0,455.6676,48.0,2009,PISA
Spain,1.0,457.87,49.0,2009,PISA
Spain,1.0,460.13,50.0,2009,PISA
Spain,1.0,462.15,51.0,2009,PISA
Spain,1.0,464.14200000000005,52.0,2009,PISA
Spain,1.0,466.44,53.0,2009,PISA
Spain,1.0,468.77,54.0,2009,PISA
Spain,1.0,471.11,55.0,2009,PISA
Spain,1.0,473.45,56.0,2009,PISA
Spain,1.0,475.53880000000015,57.0,2009,PISA
Spain,1.0,477.7672,58.0,2009,PISA
Spain,1.0,480.46,59.0,2009,PISA
Spain,1.0,482.79,60.0,2009,PISA
Spain,1.0,485.83,61.0,2009,PISA
Spain,1.0,488.2244,62.0,2009,PISA
Spain,1.0,490.58,63.0,2009,PISA
Spain,1.0,493.6968,64.0,2009,PISA
Spain,1.0,496.082,65.0,2009,PISA
Spain,1.0,499.15,66.0,2009,PISA
Spain,1.0,501.49,67.0,2009,PISA
Spain,1.0,503.82,68.0,2009,PISA
Spain,1.0,506.16,69.0,2009,PISA
Spain,1.0,508.5,70.0,2009,PISA
Spain,1.0,510.79519999999997,71.0,2009,PISA
Spain,1.0,513.56,72.0,2009,PISA
Spain,1.0,516.29,73.0,2009,PISA
Spain,1.0,518.6776,74.0,2009,PISA
Spain,1.0,521.9,75.0,2009,PISA
Spain,1.0,524.86,76.0,2009,PISA
Spain,1.0,527.97,77.0,2009,PISA
Spain,1.0,530.62,78.0,2009,PISA
Spain,1.0,533.42,79.0,2009,PISA
Spain,1.0,536.46,80.0,2009,PISA
Spain,1.0,539.19,81.0,2009,PISA
Spain,1.0,542.5288000000002,82.0,2009,PISA
Spain,1.0,545.11,83.0,2009,PISA
Spain,1.0,547.8132,84.0,2009,PISA
Spain,1.0,551.34,85.0,2009,PISA
Spain,1.0,554.8528,86.0,2009,PISA
Spain,1.0,559.1043999999999,87.0,2009,PISA
Spain,1.0,562.7323999999999,88.0,2009,PISA
Spain,1.0,566.14,89.0,2009,PISA
Spain,1.0,570.03,90.0,2009,PISA
Spain,1.0,575.49,91.0,2009,PISA
Spain,1.0,580.1132,92.0,2009,PISA
Spain,1.0,585.61,93.0,2009,PISA
Spain,1.0,591.84,94.0,2009,PISA
Spain,1.0,599.24,95.0,2009,PISA
Spain,1.0,607.4551999999999,96.0,2009,PISA
Spain,1.0,619.89,97.0,2009,PISA
Spain,1.0,635.47,98.0,2009,PISA
Spain,1.0,662.3267999999998,99.0,2009,PISA
Spain,1.0,737.04,100.0,2009,PISA
Spain,2.0,113.58,0.0,2009,PISA
Spain,2.0,255.34000000000003,1.0,2009,PISA
Spain,2.0,282.7226,2.0,2009,PISA
Spain,2.0,300.75010000000003,3.0,2009,PISA
Spain,2.0,316.1,4.0,2009,PISA
Spain,2.0,329.73,5.0,2009,PISA
Spain,2.0,338.8914,6.0,2009,PISA
Spain,2.0,347.06690000000003,7.0,2009,PISA
Spain,2.0,352.906,8.0,2009,PISA
Spain,2.0,360.7571,9.0,2009,PISA
Spain,2.0,366.34,10.0,2009,PISA
Spain,2.0,371.7781,11.0,2009,PISA
Spain,2.0,376.41880000000003,12.0,2009,PISA
Spain,2.0,381.14,13.0,2009,PISA
Spain,2.0,387.1608,14.0,2009,PISA
Spain,2.0,392.05,15.0,2009,PISA
Spain,2.0,396.72,16.0,2009,PISA
Spain,2.0,401.0,17.0,2009,PISA
Spain,2.0,405.14099999999996,18.0,2009,PISA
Spain,2.0,409.11,19.0,2009,PISA
Spain,2.0,412.77,20.0,2009,PISA
Spain,2.0,416.58,21.0,2009,PISA
Spain,2.0,419.31,22.0,2009,PISA
Spain,2.0,422.89,23.0,2009,PISA
Spain,2.0,425.53999999999996,24.0,2009,PISA
Spain,2.0,429.05,25.0,2009,PISA
Spain,2.0,432.15999999999997,26.0,2009,PISA
Spain,2.0,435.20000000000005,27.0,2009,PISA
Spain,2.0,437.77,28.0,2009,PISA
Spain,2.0,440.00919999999996,29.0,2009,PISA
Spain,2.0,443.07,30.0,2009,PISA
Spain,2.0,445.4,31.0,2009,PISA
Spain,2.0,447.74,32.0,2009,PISA
Spain,2.0,450.19430000000006,33.0,2009,PISA
Spain,2.0,452.8,34.0,2009,PISA
Spain,2.0,454.99250000000006,35.0,2009,PISA
Spain,2.0,457.5048,36.0,2009,PISA
Spain,2.0,460.0052,37.0,2009,PISA
Spain,2.0,462.5512,38.0,2009,PISA
Spain,2.0,465.2436,39.0,2009,PISA
Spain,2.0,467.40200000000004,40.0,2009,PISA
Spain,2.0,469.86,41.0,2009,PISA
Spain,2.0,472.22079999999994,42.0,2009,PISA
Spain,2.0,474.54,43.0,2009,PISA
Spain,2.0,476.5856,44.0,2009,PISA
Spain,2.0,478.51,45.0,2009,PISA
Spain,2.0,480.53,46.0,2009,PISA
Spain,2.0,482.79,47.0,2009,PISA
Spain,2.0,485.05000000000007,48.0,2009,PISA
Spain,2.0,486.69,49.0,2009,PISA
Spain,2.0,488.56,50.0,2009,PISA
Spain,2.0,490.58,51.0,2009,PISA
Spain,2.0,492.91999999999996,52.0,2009,PISA
Spain,2.0,494.6444,53.0,2009,PISA
Spain,2.0,496.81000000000006,54.0,2009,PISA
Spain,2.0,499.15,55.0,2009,PISA
Spain,2.0,501.4100000000001,56.0,2009,PISA
Spain,2.0,503.82000000000005,57.0,2009,PISA
Spain,2.0,506.1600000000001,58.0,2009,PISA
Spain,2.0,508.5,59.0,2009,PISA
Spain,2.0,510.84,60.0,2009,PISA
Spain,2.0,512.78,61.0,2009,PISA
Spain,2.0,514.73,62.0,2009,PISA
Spain,2.0,517.1712,63.0,2009,PISA
Spain,2.0,520.18,64.0,2009,PISA
Spain,2.0,523.22,65.0,2009,PISA
Spain,2.0,524.86,66.0,2009,PISA
Spain,2.0,527.58,67.0,2009,PISA
Spain,2.0,529.9323999999999,68.0,2009,PISA
Spain,2.0,531.94,69.0,2009,PISA
Spain,2.0,534.2,70.0,2009,PISA
Spain,2.0,536.7,71.0,2009,PISA
Spain,2.0,538.88,72.0,2009,PISA
Spain,2.0,542.07,73.0,2009,PISA
Spain,2.0,544.64,74.0,2009,PISA
Spain,2.0,547.45,75.0,2009,PISA
Spain,2.0,550.5823999999999,76.0,2009,PISA
Spain,2.0,552.98,77.0,2009,PISA
Spain,2.0,556.01,78.0,2009,PISA
Spain,2.0,558.35,79.0,2009,PISA
Spain,2.0,561.47,80.0,2009,PISA
Spain,2.0,564.4783000000001,81.0,2009,PISA
Spain,2.0,566.92,82.0,2009,PISA
Spain,2.0,570.03,83.0,2009,PISA
Spain,2.0,573.93,84.0,2009,PISA
Spain,2.0,577.43,85.0,2009,PISA
Spain,2.0,581.33,86.0,2009,PISA
Spain,2.0,584.83,87.0,2009,PISA
Spain,2.0,588.34,88.0,2009,PISA
Spain,2.0,592.6472,89.0,2009,PISA
Spain,2.0,596.91,90.0,2009,PISA
Spain,2.0,600.8897000000002,91.0,2009,PISA
Spain,2.0,607.35,92.0,2009,PISA
Spain,2.0,612.88,93.0,2009,PISA
Spain,2.0,618.4674000000001,94.0,2009,PISA
Spain,2.0,624.7725,95.0,2009,PISA
Spain,2.0,633.05,96.0,2009,PISA
Spain,2.0,642.48,97.0,2009,PISA
Spain,2.0,656.42,98.0,2009,PISA
Spain,2.0,676.75,99.0,2009,PISA
Spain,2.0,803.25,100.0,2009,PISA
Spain,3.0,94.88,0.0,2009,PISA
Spain,3.0,287.5251,1.0,2009,PISA
Spain,3.0,312.7798,2.0,2009,PISA
Spain,3.0,332.7788,3.0,2009,PISA
Spain,3.0,347.26,4.0,2009,PISA
Spain,3.0,358.55,5.0,2009,PISA
Spain,3.0,368.21,6.0,2009,PISA
Spain,3.0,376.78,7.0,2009,PISA
Spain,3.0,384.18,8.0,2009,PISA
Spain,3.0,390.90639999999996,9.0,2009,PISA
Spain,3.0,397.81000000000006,10.0,2009,PISA
Spain,3.0,403.42,11.0,2009,PISA
Spain,3.0,408.33,12.0,2009,PISA
Spain,3.0,413.0344,13.0,2009,PISA
Spain,3.0,418.23440000000005,14.0,2009,PISA
Spain,3.0,423.2,15.0,2009,PISA
Spain,3.0,427.49,16.0,2009,PISA
Spain,3.0,430.92,17.0,2009,PISA
Spain,3.0,435.28,18.0,2009,PISA
Spain,3.0,438.78,19.0,2009,PISA
Spain,3.0,442.35,20.0,2009,PISA
Spain,3.0,445.5416,21.0,2009,PISA
Spain,3.0,449.3,22.0,2009,PISA
Spain,3.0,452.34,23.0,2009,PISA
Spain,3.0,455.53,24.0,2009,PISA
Spain,3.0,458.65,25.0,2009,PISA
Spain,3.0,461.76,26.0,2009,PISA
Spain,3.0,464.49,27.0,2009,PISA
Spain,3.0,467.21,28.0,2009,PISA
Spain,3.0,470.30839999999995,29.0,2009,PISA
Spain,3.0,472.98,30.0,2009,PISA
Spain,3.0,475.78,31.0,2009,PISA
Spain,3.0,478.43,32.0,2009,PISA
Spain,3.0,480.85,33.0,2009,PISA
Spain,3.0,483.49,34.0,2009,PISA
Spain,3.0,485.43999999999994,35.0,2009,PISA
Spain,3.0,488.25,36.0,2009,PISA
Spain,3.0,490.58,37.0,2009,PISA
Spain,3.0,492.92,38.0,2009,PISA
Spain,3.0,495.26,39.0,2009,PISA
Spain,3.0,497.2,40.0,2009,PISA
Spain,3.0,499.54,41.0,2009,PISA
Spain,3.0,501.88,42.0,2009,PISA
Spain,3.0,504.14,43.0,2009,PISA
Spain,3.0,506.36199999999997,44.0,2009,PISA
Spain,3.0,508.5,45.0,2009,PISA
Spain,3.0,510.84,46.0,2009,PISA
Spain,3.0,513.09,47.0,2009,PISA
Spain,3.0,514.73,48.0,2009,PISA
Spain,3.0,516.99,49.0,2009,PISA
Spain,3.0,518.94,50.0,2009,PISA
Spain,3.0,521.04,51.0,2009,PISA
Spain,3.0,523.3,52.0,2009,PISA
Spain,3.0,525.17,53.0,2009,PISA
Spain,3.0,527.19,54.0,2009,PISA
Spain,3.0,529.4780000000001,55.0,2009,PISA
Spain,3.0,531.48,56.0,2009,PISA
Spain,3.0,533.42,57.0,2009,PISA
Spain,3.0,535.68,58.0,2009,PISA
Spain,3.0,537.63,59.0,2009,PISA
Spain,3.0,539.66,60.0,2009,PISA
Spain,3.0,541.91,61.0,2009,PISA
Spain,3.0,543.7052,62.0,2009,PISA
Spain,3.0,545.89,63.0,2009,PISA
Spain,3.0,548.22,64.0,2009,PISA
Spain,3.0,550.87,65.0,2009,PISA
Spain,3.0,552.9,66.0,2009,PISA
Spain,3.0,555.23,67.0,2009,PISA
Spain,3.0,557.57,68.0,2009,PISA
Spain,3.0,559.9524000000001,69.0,2009,PISA
Spain,3.0,562.63,70.0,2009,PISA
Spain,3.0,564.97,71.0,2009,PISA
Spain,3.0,567.31,72.0,2009,PISA
Spain,3.0,570.03,73.0,2009,PISA
Spain,3.0,572.37,74.0,2009,PISA
Spain,3.0,574.9625,75.0,2009,PISA
Spain,3.0,578.21,76.0,2009,PISA
Spain,3.0,581.1735,77.0,2009,PISA
Spain,3.0,584.06,78.0,2009,PISA
Spain,3.0,586.7,79.0,2009,PISA
Spain,3.0,589.43,80.0,2009,PISA
Spain,3.0,592.23,81.0,2009,PISA
Spain,3.0,594.96,82.0,2009,PISA
Spain,3.0,598.08,83.0,2009,PISA
Spain,3.0,600.41,84.0,2009,PISA
Spain,3.0,603.84,85.0,2009,PISA
Spain,3.0,607.03,86.0,2009,PISA
Spain,3.0,610.15,87.0,2009,PISA
Spain,3.0,614.36,88.0,2009,PISA
Spain,3.0,617.47,89.0,2009,PISA
Spain,3.0,621.83,90.0,2009,PISA
Spain,3.0,626.04,91.0,2009,PISA
Spain,3.0,630.32,92.0,2009,PISA
Spain,3.0,635.6856,93.0,2009,PISA
Spain,3.0,640.92,94.0,2009,PISA
Spain,3.0,648.1160000000003,95.0,2009,PISA
Spain,3.0,656.5,96.0,2009,PISA
Spain,3.0,664.3523,97.0,2009,PISA
Spain,3.0,675.97,98.0,2009,PISA
Spain,3.0,694.98,99.0,2009,PISA
Spain,3.0,799.35,100.0,2009,PISA
Estonia,1.0,288.45,0.0,2009,PISA
Estonia,1.0,291.2552,1.0,2009,PISA
Estonia,1.0,305.444,2.0,2009,PISA
Estonia,1.0,328.8596,3.0,2009,PISA
Estonia,1.0,353.0208,4.0,2009,PISA
Estonia,1.0,364.432,5.0,2009,PISA
Estonia,1.0,369.4132,6.0,2009,PISA
Estonia,1.0,373.28000000000003,7.0,2009,PISA
Estonia,1.0,374.7252,8.0,2009,PISA
Estonia,1.0,376.9996,9.0,2009,PISA
Estonia,1.0,382.898,10.0,2009,PISA
Estonia,1.0,392.7098,11.0,2009,PISA
Estonia,1.0,397.3364,12.0,2009,PISA
Estonia,1.0,400.1142,13.0,2009,PISA
Estonia,1.0,405.77520000000004,14.0,2009,PISA
Estonia,1.0,408.027,15.0,2009,PISA
Estonia,1.0,409.23,16.0,2009,PISA
Estonia,1.0,414.61839999999995,17.0,2009,PISA
Estonia,1.0,418.4508,18.0,2009,PISA
Estonia,1.0,420.8544,19.0,2009,PISA
Estonia,1.0,421.89799999999997,20.0,2009,PISA
Estonia,1.0,423.8588,21.0,2009,PISA
Estonia,1.0,424.54839999999996,22.0,2009,PISA
Estonia,1.0,426.08,23.0,2009,PISA
Estonia,1.0,431.09479999999996,24.0,2009,PISA
Estonia,1.0,433.64,25.0,2009,PISA
Estonia,1.0,435.98679999999996,26.0,2009,PISA
Estonia,1.0,436.639,27.0,2009,PISA
Estonia,1.0,440.41240000000005,28.0,2009,PISA
Estonia,1.0,442.43039999999996,29.0,2009,PISA
Estonia,1.0,444.926,30.0,2009,PISA
Estonia,1.0,446.7696,31.0,2009,PISA
Estonia,1.0,448.83720000000005,32.0,2009,PISA
Estonia,1.0,451.0912,33.0,2009,PISA
Estonia,1.0,455.56,34.0,2009,PISA
Estonia,1.0,461.398,35.0,2009,PISA
Estonia,1.0,462.1656,36.0,2009,PISA
Estonia,1.0,462.5958,37.0,2009,PISA
Estonia,1.0,463.74920000000003,38.0,2009,PISA
Estonia,1.0,469.064,39.0,2009,PISA
Estonia,1.0,474.22400000000005,40.0,2009,PISA
Estonia,1.0,476.38380000000006,41.0,2009,PISA
Estonia,1.0,477.2836,42.0,2009,PISA
Estonia,1.0,477.434,43.0,2009,PISA
Estonia,1.0,478.3696,44.0,2009,PISA
Estonia,1.0,480.63700000000006,45.0,2009,PISA
Estonia,1.0,483.5212,46.0,2009,PISA
Estonia,1.0,484.3964,47.0,2009,PISA
Estonia,1.0,484.99159999999995,48.0,2009,PISA
Estonia,1.0,487.48900000000003,49.0,2009,PISA
Estonia,1.0,491.52,50.0,2009,PISA
Estonia,1.0,493.24760000000003,51.0,2009,PISA
Estonia,1.0,495.5204,52.0,2009,PISA
Estonia,1.0,496.6142,53.0,2009,PISA
Estonia,1.0,497.50800000000004,54.0,2009,PISA
Estonia,1.0,499.27600000000007,55.0,2009,PISA
Estonia,1.0,500.2576,56.0,2009,PISA
Estonia,1.0,501.7704,57.0,2009,PISA
Estonia,1.0,504.2731999999999,58.0,2009,PISA
Estonia,1.0,508.617,59.0,2009,PISA
Estonia,1.0,510.216,60.0,2009,PISA
Estonia,1.0,511.0386,61.0,2009,PISA
Estonia,1.0,511.8052,62.0,2009,PISA
Estonia,1.0,513.201,63.0,2009,PISA
Estonia,1.0,513.8544,64.0,2009,PISA
Estonia,1.0,517.283,65.0,2009,PISA
Estonia,1.0,517.85,66.0,2009,PISA
Estonia,1.0,519.0014000000001,67.0,2009,PISA
Estonia,1.0,522.1384,68.0,2009,PISA
Estonia,1.0,524.8378,69.0,2009,PISA
Estonia,1.0,527.75,70.0,2009,PISA
Estonia,1.0,528.28,71.0,2009,PISA
Estonia,1.0,528.7076,72.0,2009,PISA
Estonia,1.0,529.2258,73.0,2009,PISA
Estonia,1.0,530.7648,74.0,2009,PISA
Estonia,1.0,533.35,75.0,2009,PISA
Estonia,1.0,533.9896,76.0,2009,PISA
Estonia,1.0,534.793,77.0,2009,PISA
Estonia,1.0,537.1328000000001,78.0,2009,PISA
Estonia,1.0,538.3802000000001,79.0,2009,PISA
Estonia,1.0,543.1139999999999,80.0,2009,PISA
Estonia,1.0,545.4964,81.0,2009,PISA
Estonia,1.0,547.7860000000001,82.0,2009,PISA
Estonia,1.0,549.1605999999999,83.0,2009,PISA
Estonia,1.0,552.3868,84.0,2009,PISA
Estonia,1.0,556.4319999999999,85.0,2009,PISA
Estonia,1.0,563.5659999999999,86.0,2009,PISA
Estonia,1.0,568.6419999999999,87.0,2009,PISA
Estonia,1.0,576.3292000000001,88.0,2009,PISA
Estonia,1.0,581.564,89.0,2009,PISA
Estonia,1.0,585.302,90.0,2009,PISA
Estonia,1.0,586.9671999999999,91.0,2009,PISA
Estonia,1.0,591.6228000000001,92.0,2009,PISA
Estonia,1.0,602.0620000000001,93.0,2009,PISA
Estonia,1.0,606.9428,94.0,2009,PISA
Estonia,1.0,610.9100000000001,95.0,2009,PISA
Estonia,1.0,618.6492000000001,96.0,2009,PISA
Estonia,1.0,626.1492,97.0,2009,PISA
Estonia,1.0,653.2212,98.0,2009,PISA
Estonia,1.0,683.1636,99.0,2009,PISA
Estonia,1.0,698.56,100.0,2009,PISA
Estonia,2.0,224.96,0.0,2009,PISA
Estonia,2.0,324.82640000000004,1.0,2009,PISA
Estonia,2.0,342.4568,2.0,2009,PISA
Estonia,2.0,357.64199999999994,3.0,2009,PISA
Estonia,2.0,370.6456,4.0,2009,PISA
Estonia,2.0,380.391,5.0,2009,PISA
Estonia,2.0,387.18280000000004,6.0,2009,PISA
Estonia,2.0,393.52039999999994,7.0,2009,PISA
Estonia,2.0,401.2556,8.0,2009,PISA
Estonia,2.0,404.3794,9.0,2009,PISA
Estonia,2.0,408.02,10.0,2009,PISA
Estonia,2.0,413.08,11.0,2009,PISA
Estonia,2.0,416.97,12.0,2009,PISA
Estonia,2.0,420.14520000000005,13.0,2009,PISA
Estonia,2.0,423.1916,14.0,2009,PISA
Estonia,2.0,426.023,15.0,2009,PISA
Estonia,2.0,429.7208,16.0,2009,PISA
Estonia,2.0,432.24,17.0,2009,PISA
Estonia,2.0,435.0732,18.0,2009,PISA
Estonia,2.0,438.3886,19.0,2009,PISA
Estonia,2.0,441.976,20.0,2009,PISA
Estonia,2.0,444.99739999999997,21.0,2009,PISA
Estonia,2.0,447.81440000000003,22.0,2009,PISA
Estonia,2.0,450.86,23.0,2009,PISA
Estonia,2.0,452.7356,24.0,2009,PISA
Estonia,2.0,454.75,25.0,2009,PISA
Estonia,2.0,456.31,26.0,2009,PISA
Estonia,2.0,458.65,27.0,2009,PISA
Estonia,2.0,461.35080000000005,28.0,2009,PISA
Estonia,2.0,464.0344,29.0,2009,PISA
Estonia,2.0,465.65999999999997,30.0,2009,PISA
Estonia,2.0,467.99,31.0,2009,PISA
Estonia,2.0,470.3260000000001,32.0,2009,PISA
Estonia,2.0,472.74,33.0,2009,PISA
Estonia,2.0,475.4992,34.0,2009,PISA
Estonia,2.0,479.68000000000006,35.0,2009,PISA
Estonia,2.0,481.24,36.0,2009,PISA
Estonia,2.0,482.9132,37.0,2009,PISA
Estonia,2.0,484.73080000000004,38.0,2009,PISA
Estonia,2.0,487.49660000000006,39.0,2009,PISA
Estonia,2.0,490.438,40.0,2009,PISA
Estonia,2.0,491.37760000000003,41.0,2009,PISA
Estonia,2.0,492.44719999999995,42.0,2009,PISA
Estonia,2.0,494.48,43.0,2009,PISA
Estonia,2.0,496.04,44.0,2009,PISA
Estonia,2.0,496.962,45.0,2009,PISA
Estonia,2.0,499.15,46.0,2009,PISA
Estonia,2.0,500.97839999999997,47.0,2009,PISA
Estonia,2.0,502.66,48.0,2009,PISA
Estonia,2.0,504.4362,49.0,2009,PISA
Estonia,2.0,506.16,50.0,2009,PISA
Estonia,2.0,508.41999999999996,51.0,2009,PISA
Estonia,2.0,509.36,52.0,2009,PISA
Estonia,2.0,511.1682,53.0,2009,PISA
Estonia,2.0,512.7544,54.0,2009,PISA
